,name,juristicid,year,accountreceivable,accountpayable,totalnoncurrentliability,totalliability,totalcurrentliability,totalcurrentasset,totalasset,totalexpense,cashandcashequivalent,otherincome,totalrevenue,netprofitloss,pct_accountreceivable,pct_accountpayable,pct_totalnoncurrentliability,pct_totalliability,pct_totalcurrentliability,pct_totalcurrentasset,pct_totalasset,pct_totalexpense,pct_cashandcashequivalent,pct_otherincome,pct_totalrevenue,pct_netprofitloss
165,บริษัท เจริญโภคภัณฑ์อาหาร จำกัด (มหาชน),107537000246,2019-12-31,2508090000,17508460000,81933540000,126899000000,44965490000,54386920000,267925000000,29022270000,1065677000,16077710000,40539400000,6227816000,-17.784684898493296,-5.102734918490115,-15.590944998539157,0.8172698404627532,56.113532342212125,-28.464608889436636,0.38471597035873994,2.2226941991221327,-75.81225986505234,-25.54985420418453,-14.862311797561677,-55.18496104473649
166,บริษัท เจริญโภคภัณฑ์อาหาร จำกัด (มหาชน),107537000246,2020-12-31,2583561000,1292412000,99010120000,147350100000,48339970000,29421140000,285806300000,26109410000,2812094000,14534720000,40056000000,8723812000,3.009102544167086,-92.61835706852573,20.841989739488852,16.116045043696168,7.504599638522791,-45.904015156585444,6.673994588037702,-10.036637382258517,163.87864240290443,-9.597075702945258,-1.1924202134220074,40.07819113474129
167,บมจ.บริษัท เจริญโภคภัณฑ์อาหาร จำกัด (มหาชน),107537000246,2021-12-31,3425089000,1309630000,116536600000,140496200000,3188539000,16838380000,272120000000,28602800000,2678546000,701189000,28630280000,2065828000,32.572406844661295,1.3322377074802771,17.701705643827115,-4.651438987825596,-93.40392846747733,-42.76775135157918,-4.788662811141675,9.549775349194034,-4.749058886367241,-95.17576533982079,-28.524365887757142,-76.31966392673294
168,บริษัท เจริญโภคภัณฑ์อาหาร จำกัด (มหาชน),107537000246,2022-12-31,3162959000,1543692000,117876300000,147145900000,29269580000,17743150000,292360100000,37102580000,1902112000,29137070000,57733450000,14887400000,-7.653231784633919,17.872376167314428,1.1495959209381512,4.733010572527929,817.962113682787,5.373260373028765,7.437931794796415,29.716601171913236,-28.98714451795862,4055.3803610724067,101.65171280197049,620.650509142097
170,บมจ.ผลิตไฟฟ้า จำกัด (มหาชน),107537000866,2013-12-31,384230500,26506130,19244560000,24809400000,5564835000,10641110000,80629620000,2735321000,1800126000,5494860000,7696041000,3256699000,,,,,,,,,,,,
171,บมจ.ผลิตไฟฟ้า จำกัด (มหาชน),107537000866,2014-12-31,7775463000,15432450,30089220000,43768960000,13679730000,9545752000,100064700000,875702700,892293600,6382200000,6382200000,4029943000,1923.6454419938032,-41.77780762412318,56.35182098213729,76.4208727337219,145.8245392720539,-10.29364417809796,24.104144357867497,-67.98537721898089,-50.431603121114854,16.148546095805894,-17.07164761726191,23.743182897774705
172,บมจ.ผลิตไฟฟ้า จำกัด (มหาชน),107537000866,2015-12-31,1811442000,4620437,38691450000,46831050000,8139608000,5292522000,103469800000,1009303000,2675211000,8896044000,8896044000,3507705000,-76.7030979377048,-70.06024966871753,28.589076087715128,6.9960309772039375,-40.49876715403009,-44.556259161143096,3.402898324783865,15.256353554693858,199.81286428592563,39.38836138008837,39.38836138008837,-12.958942595465995
173,บมจ.ผลิตไฟฟ้า จำกัด (มหาชน),107537000866,2016-12-31,2138502000,2909178,43748030000,47840440000,4092409000,3345546000,107000400000,1137090000,732634400,8397110000,8397110000,5893451000,18.05522892811362,-37.0367348369862,13.068985525225862,2.155386223456457,-49.722283923255276,-36.787301025862526,3.4122033675526575,12.660915503074888,-72.61395830085927,-5.608492943605048,-5.608492943605048,68.01444249160062
174,บริษัท ผลิตไฟฟ้า จำกัด (มหาชน),107537000866,2018-12-31,170023000,17227620,39120650000,48612340000,9491687000,3629034000,109575500000,3854667000,2922235000,10192790000,10192790000,4765624000,-92.04943460422295,492.18170906008504,-10.577344854156856,1.6134885047043968,131.93397825095195,8.473594444673616,2.4066265172840495,238.99401102815082,298.8667471797666,21.38450014350175,21.38450014350175,-19.136953883217156
175,บริษัท ผลิตไฟฟ้า จำกัด (มหาชน),107537000866,2019-12-31,824492600,3565806,39056800000,41809610000,2752806000,6902099000,106492900000,4161353000,4026385000,10784460000,10784460000,7290114000,384.9300388770931,-79.30180721422924,-0.16321303454824854,-13.993833664456389,-70.9977162120917,90.19108115272549,-2.813220108509662,7.956225531284544,37.784435543342674,5.8047894639249975,5.8047894639249975,52.97291603366108
176,บริษัท ผลิตไฟฟ้า จำกัด (มหาชน),107537000866,2020-12-31,3008301000,607646300,34398900000,41242420000,6843521000,8812347000,108566500000,1163886000,3682900000,10231190000,10231190000,7412926000,264.86694968517605,16940.92426789343,-11.925964236701414,-1.3566019869594603,148.60164501239828,27.676334402042045,1.947172064992131,-72.03106778011863,-8.530853358533774,-5.130252233306076,-5.130252233306076,1.6846375790556811
177,บมจ.บริษัท ผลิตไฟฟ้า จำกัด (มหาชน),107537000866,2021-12-31,2621079000,376368000,23830650000,40425940000,21634840000,8795953000,108137100000,1146720000,3454668000,8098488000,8098488000,3022355000,-12.871783774296519,-38.06133601076811,-30.72263938672457,-1.979709241116312,216.13609427077085,-0.1860344355482102,-0.3955179544334553,-1.474886715709267,-6.197072958809635,-20.845102084899214,-20.845102084899214,-59.228582613666994
178,บริษัท ผลิตไฟฟ้า จำกัด (มหาชน),107537000866,2022-12-31,2370634000,599781000,34704840000,40352400000,5647556000,12524390000,113160000000,1240863000,9631797000,10157050000,10157050000,6449949000,-9.555034396139906,59.3602537941589,45.63110951652598,-0.1819129004792419,-73.89601217295807,42.388095980049,4.644936844061842,8.209763499372125,178.80528606511538,25.419090575919846,25.419090575919846,113.40805431526077
180,บมจ.ธนาคารกรุงไทย จำกัด (มหาชน),107537000882,2013-12-31,1659302000000,0,210726500000,2300056000000,2089329000000,2415539000000,2502231000000,98643230000,50687460000,10806760000,137300600000,30957420000,,,,,,,,,,,,
181,บมจ.ธนาคารกรุงไทย จำกัด (มหาชน),107537000882,2014-12-31,1837367000000,0,49879860000,2503298000000,2453418000000,2686680000000,2727150000000,103750600000,74585230000,8515194000,142444300000,31855310000,10.731319554848962,,-76.32957411621224,8.836393548678823,17.426121017800455,11.224865340613421,8.988738449807387,5.1776183727966,47.1473023110647,-21.20493098764107,3.7463055514688204,2.9004031989745993
182,บมจ.ธนาคารกรุงไทย จำกัด (มหาชน),107537000882,2015-12-31,1897771000000,0,53632520000,2514136000000,2460504000000,2702663000000,2748608000000,120066000000,71294410000,11037880000,151531300000,26473750000,3.287530471593314,,7.523397218837413,0.4329488538719728,0.28882155425613565,0.5948977920705145,0.786828740626655,15.7255958037833,-4.41216042371928,29.625702009842648,6.379335642072026,-16.893761197112823
183,บมจ.ธนาคารกรุงไทย จำกัด (มหาชน),107537000882,2016-12-31,1738973000000,0,48139850000,2354343000000,2306203000000,2556168000000,2614798000000,113956200000,71929860000,12684820000,150202800000,29967790000,-8.367605996719307,,-10.24130508877823,-6.355781867011167,-6.271113560473784,-5.420394625597047,-4.868282417863878,-5.088701214332114,0.8913041008404399,14.920800008697332,-0.8767165595490845,13.198130223334426
184,บริษัท ธนาคารกรุงไทย จำกัด (มหาชน),107537000882,2018-12-31,1828240000000,0,168148800000,2368676000000,2200527000000,2565348000000,2656181000000,66804800000,68661540000,6442217000,97208670000,25100620000,5.133317193538955,,249.2923222652335,0.608789798257936,-4.582250565106372,0.359131324701667,1.5826461546934123,-41.376774585323126,-4.543759712586681,-49.21317764067602,-35.28171911575549,-16.241337782999675
185,บริษัท ธนาคารกรุงไทย จำกัด (มหาชน),107537000882,2019-12-31,1884110000000,0,232690500000,2604135000000,2371444000000,2812275000000,2908358000000,72981050000,68361790000,11157520000,104885000000,26325700000,3.0559445149433317,,38.38368159630041,9.940532179158312,7.767093973398187,9.625477712965269,9.49396897274697,9.24521890642589,-0.4365617199963756,73.19379337889424,7.896754476735457,4.880676254212046
186,บริษัท ธนาคารกรุงไทย จำกัด (มหาชน),107537000882,2020-12-31,2127090000000,0,174545500000,2918012000000,2743466000000,3119186000000,3226987000000,85388570000,68115580000,10193110000,101464700000,13292010000,12.896274633646666,,-24.988128006944844,12.053023364764126,15.687572635069614,10.913264172244897,10.955632009539396,17.001016017171587,-0.3601573335045738,-8.643587463880865,-3.2610001430137814,-49.509376768708904
187,บมจ.บริษัท ธนาคารกรุงไทย จำกัด (มหาชน),107537000882,2021-12-31,2870295000000,2915674000000,215513600000,3131188000000,2915674000000,3386082000000,3462922000000,93618780000,63515240000,11032440000,117450900000,19437150000,34.93998843490402,inf,23.471301179348657,7.3055217045029375,6.27702329826576,8.55659136710667,7.3113092801427415,9.63853827274541,-6.753726533635918,8.234287670789374,15.755430213660503,46.23183401156032
188,บริษัท ธนาคารกรุงไทย จำกัด (มหาชน),107537000882,2022-12-31,2911232000000,2872236000000,274083100000,3146319000000,2872236000000,3407880000000,3502329000000,88978560000,61565120000,13324430000,127611800000,31681940000,1.426229708096205,-1.4898099033019419,27.176707177644467,0.4832351171504268,-1.4898099033019419,0.6437528683593596,1.13796961063517,-4.9565055216485465,-3.0703182417322172,20.775005347865026,8.651189560914396,62.996838528282176
190,บมจ.ไทยยูเนี่ยน โฟรเซ่น โปรดักส์ จำกัด (มหาชน),107537000891,2013-12-31,3367596000,1593912000,10586950000,29438440000,18851490000,11113520000,55897360000,23112230000,69190000,2516229000,25973380000,1800128000,,,,,,,,,,,,
191,บมจ.ไทยยูเนี่ยน โฟรเซ่น โปรดักส์ จำกัด (มหาชน),107537000891,2014-12-31,3527687000,1963106000,20255190000,31770480000,11515290000,15593770000,60778280000,20704570000,12091020,3047622000,24168050000,2454041000,4.75386596254419,23.162759299133207,91.32224106092879,7.9217512884514285,-38.91575679163822,40.31351003102528,8.73193295711998,-10.417255279996784,-82.5249024425495,21.11862632534638,-6.950693363743953,36.32591682369253
192,บมจ.ไทยยูเนี่ยน กรุ๊ป จำกัด (มหาชน),107537000891,2015-12-31,4794075000,2248257000,17692040000,27779230000,10087190000,14078490000,59167080000,19363820000,2092174000,6099455000,25442570000,5050317000,35.89853634973852,14.525501934179808,-12.654287617148984,-12.562762665216265,-12.401771905006298,-9.717213989945982,-2.6509470159405635,-6.475623497614292,17203.536012677177,100.1381733036446,5.273573995419567,105.79595043440592
193,บมจ.ไทยยูเนี่ยน กรุ๊ป จำกัด (มหาชน),107537000891,2016-12-31,3962669000,3512941000,27225010000,63768150000,36543130000,16794240000,95287770000,21479900000,13404240,5310350000,25830890000,3363996000,-17.342365315519682,56.25175413664898,53.88281961831423,129.5533389514396,262.2726448099025,19.29006590905702,61.048627040577294,10.928009039538678,-99.3593152385987,-12.937303414813295,1.5262609083909418,-33.390399058118525
194,บริษัท ไทยยูเนี่ยน กรุ๊ป จำกัด (มหาชน),107537000891,2018-12-31,4840763000,4395735000,42895360000,60383560000,17488200000,25536780000,99889320000,26916240000,579536500,12797810000,39414510000,10791110000,22.159155861869873,25.1297701840139,57.55865654411145,-5.307649665232561,-52.14367242214883,52.05677660912313,4.82910870933384,25.308963263329897,4223.5312110197965,140.9974860414097,52.586728525420526,220.78248606716534
195,บริษัท ไทยยูเนี่ยน กรุ๊ป จำกัด (มหาชน),107537000891,2019-12-31,4398787000,4399599000,45132500000,54996800000,9864297000,24239070000,102334600000,28255860000,3659253000,6328283000,33979610000,4040120000,-9.130296195041975,0.08790338817057375,5.215342638457865,-8.920904961549137,-43.59455518578241,-5.081729176505412,2.4479894347063436,4.976995300978149,531.4102735548149,-50.55182878945694,-13.789084273786479,-62.56066336085908
196,บริษัท ไทยยูเนี่ยน กรุ๊ป จำกัด (มหาชน),107537000891,2020-12-31,4002364000,3006612000,37374580000,55526920000,18152340000,26795900000,101342300000,21188800000,5246046000,4757932000,25287550000,2653191000,-9.01209810795567,-31.66168098501705,-17.189209549659335,0.963910627527409,84.02061495107051,10.548383250677528,-0.9696622647667574,-25.01095348009227,43.36385049079689,-24.814803636310202,-25.580222963124065,-34.32890607209686
197,บมจ.บริษัท ไทยยูเนี่ยน กรุ๊ป จำกัด (มหาชน),107537000891,2021-12-31,5494201000,3610324000,47958610000,76042390000,33694060000,40523710000,123036300000,19902280000,7887119000,7228172000,26955260000,5527612000,37.27389612738872,20.079478163461072,28.31879314764205,36.946889904932604,85.61827290586228,51.23100922156001,21.406658423974978,-6.071698255682245,50.34406865666065,51.91835444474617,6.594984488414268,108.33826136150773
198,บริษัท ไทยยูเนี่ยน กรุ๊ป จำกัด (มหาชน),107537000891,2022-12-31,5582511000,4710526000,49782060000,66979250000,17197190000,34585840000,124632900000,23843490000,141385100,16092790000,39637780000,14103650000,1.6073310750735148,30.473774652912034,3.802132714021522,-11.918536489976184,-48.96076637840616,-14.65282917087305,1.297665810821691,19.802806512620673,-98.20739233172468,122.63983203498756,47.050260320249194,155.149058942632
200,บมจ.เอสซีจี เปเปอร์ จำกัด (มหาชน),107537000921,2013-12-31,382345000,209115000,77663000,14173420000,14095760000,12654630000,37238980000,1337851000,4852000,1863917000,3219788000,1721101000,,,,,,,,,,,,
201,บมจ.เอสซีจี เปเปอร์ จำกัด (มหาชน),107537000921,2014-12-31,189709000,71653000,68925000,12471720000,12402800000,9021462000,35891540000,28992000,4836000,460917000,1357585000,1135883000,-50.38276948828937,-65.7351218229204,-11.251174948173514,-12.006276537349493,-12.010420154713186,-28.710187496592155,-3.6183590420575396,-97.83294253246437,-0.3297609233305798,-75.27159202904421,-57.836199153484635,-34.002536748279155
202,บมจ.เอสซีจี แพคเกจจิ้ง จำกัด (มหาชน),107537000921,2015-12-31,146218000,68373000,81778000,13042500000,12960720000,9843626000,36767990000,34141000,6609000,1322962000,1322962000,1084509000,-22.92511161832069,-4.57761712698701,18.64780558578165,4.576594086461205,4.498339084722813,9.113423079319084,2.4419403569754916,17.760071743929352,36.66253101736974,187.02825020556847,-2.5503375479251744,-4.522824974051021
203,บมจ.เอสซีจี แพคเกจจิ้ง จำกัด (มหาชน),107537000921,2016-12-31,153610000,82282000,77097000,12683460000,12606370000,9287408000,36413430000,33169000,4710000,950484000,950484000,786912000,5.055465127412484,20.34282538428911,-5.724033358605007,-2.7528464634847594,-2.7340302081983126,-5.650539750291205,-0.9643170594857087,-2.847016783339684,-28.73354516568316,-28.15485252032939,-28.15485252032939,-27.440712801830138
204,บริษัท เอสซีจี แพคเกจจิ้ง จำกัด (มหาชน),107537000921,2018-12-31,193394000,139425000,167599000,23663870000,23496270000,18084210000,47478730000,1374205000,5673000,9515791000,9515791000,7924994000,25.899355510708943,69.44775284995504,117.38718756890671,86.57267023351672,86.38410581317224,94.71751429462343,30.387964001194057,4043.0401881274684,20.44585987261147,901.1521498520754,901.1521498520754,907.1004127526331
205,บริษัท เอสซีจี แพคเกจจิ้ง จำกัด (มหาชน),107537000921,2019-12-31,254306000,249573000,12306090000,46479710000,34173610000,34339430000,69780930000,1631573000,8580000,3154113000,3154113000,1245648000,31.496323567432285,79.00161377084454,7242.579609663542,96.41635117163845,45.44270218209103,89.88625989191677,46.97303403018574,18.728501206151925,51.24272871496562,-66.85390631214997,-66.85390631214997,-84.2820322639992
206,บริษัท เอสซีจี แพคเกจจิ้ง จำกัด (มหาชน),107537000921,2020-12-31,362170000,285570000,5486265000,29226440000,23740170000,58028270000,93659260000,1807798000,25127640000,3250432000,4997217000,2380765000,42.415043294299,14.423435227368353,-55.418292894006136,-37.12000354563314,-30.53069312841108,68.98437161012865,34.21899077584665,10.800926467893257,292762.93706293707,3.053758695392328,58.43493876091313,91.12662646269251
207,บมจ.บริษัท เอสซีจี แพคเกจจิ้ง จำกัด (มหาชน),107537000921,2021-12-31,562317000,221518000,16130750000,32931140000,17021910000,56478900000,98377380000,2351351000,331908000,4015492000,6824944000,4010495000,55.26327415302206,-22.429526911090104,194.0206132952017,12.675851044465226,-28.2991233845419,-2.670026178619489,5.037537131939751,30.067131394104862,-98.67911192614986,23.537179058045197,36.57489758799748,68.45404733352515
208,บริษัท เอสซีจี แพคเกจจิ้ง จำกัด (มหาชน),107537000921,2022-12-31,504717000,292620000,26118740000,29563380000,3444644000,45870340000,95623250000,2466711000,4890048000,3532363000,6391500000,3433850000,-10.243332497505852,32.097617349380194,61.918943632503144,-10.226672990974494,-79.7634695518893,-18.783227010441074,-2.7995561581330985,4.906115675626488,1373.3142919122165,-12.03162651052474,-6.3508799486120315,-14.378399673855725
210,บมจ.เซ็นทรัลพัฒนา จำกัด (มหาชน),107537002443,2013-12-31,626979200,320375300,18149260000,30607700000,12458440000,3085060000,66760860000,6517254000,699184200,4156784000,11255920000,3501613000,,,,,,,,,,,,
211,บมจ.เซ็นทรัลพัฒนา จำกัด (มหาชน),107537002443,2014-12-31,756595500,508218900,18608910000,39036330000,20427420000,4868314000,78197200000,7888879000,1743814000,5651211000,14933590000,5475749000,20.673141947930638,58.63236023501188,2.5326101449866245,27.537613084289237,63.96450920018879,57.80289524352848,17.130306589819245,21.046057127741214,149.40695170171182,35.95151925142128,32.67320663259867,56.3779035547332
212,บมจ.เซ็นทรัลพัฒนา จำกัด (มหาชน),107537002443,2015-12-31,1914410000,5336367000,26447030000,50776960000,24329930000,5480618000,93256300000,8966301000,1841603000,6085424000,16872310000,6279574000,153.02952502360907,950.0134882823129,42.12025314755137,30.076162385142258,19.104272590469094,12.577331700461404,19.25785066472969,13.657479091769575,5.607765507101092,7.683538979521387,12.982276867116349,14.679726919550173
213,บมจ.เซ็นทรัลพัฒนา จำกัด (มหาชน),107537002443,2016-12-31,1803548000,4713517000,22856170000,48128770000,25272600000,4533255000,94667090000,10837000000,1539986000,6519115000,19923570000,7200475000,-5.790922529656662,-11.671798435152603,-13.57755483318921,-5.215337822508481,3.874528204561223,-17.2856966130462,1.5128093222656291,20.86366496061196,-16.37795985345376,7.126717875369071,18.084423531810412,14.66502345541274
214,บริษัท เซ็นทรัลพัฒนา จำกัด (มหาชน),107537002443,2018-12-31,2354607000,4712286000,32343140000,52991550000,20648410000,4437348000,106793200000,13097230000,2011204000,7188104000,22690530000,7563176000,30.554163238239298,-0.026116379764828945,41.50726040277088,10.103686422902559,-18.297246820667446,-2.1156321451142768,12.809213846121171,20.85660238073268,30.59884959993142,10.261960404134607,13.887872504777011,5.037181574826666
